;Intensity Mean;Intensity Max;Intensity Min;Intensity STD;F0 Mean;F0 Max;F0 Min;F0 STD;Spect Mean;Spect Max;Spect Min;Spect Std;Slope;Centroid;Tempo;Longest Pause;Longest Speech;s2pr;Direction
0;64.49474372659924;80.3336796745593;-300;36.348984559991116;103.51417008512915;557.3053629686317;76.16417801760126;53.764337672804885;-66.80304718017578;0;-80;20.495779037475586;-0.0000013647561703742101;2.432;6.692913385826771;877;2416;8.176709546377793;0
1;70.0555180098033;81.72199030730977;48.46226356517214;5.779644647817003;134.2490875950357;178.8798915984692;105.87739049884937;20.42762638474863;-69.48261260986328;0;-80;17.56363296508789;-0.0000018334390477072403;1.1520000000000001;5.508474576271188;39;9697;41.95909090909091;0
2;76.39081790075075;89.8864007199185;51.00557598380826;9.932453664180732;177.389203511989;443.9350076610944;102.65061009722395;98.11914182160348;-70.45195770263672;0;-80;16.343103408813477;-0.0000028751991697334813;0.8960000000000001;7.462686567164173;348;3267;10.403682719546742;0
3;67.0789276692917;87.94213468529485;43.97765429104947;15.5448564049856;225.64897549040748;597.9264710313931;92.52392708834633;186.9979423818921;-70.29159545898438;0;-80;16.938806533813477;-0.0000016734719546526298;0.384;4.301075268817206;1409;2054;1.8190404231205137;0
4;61.043080980737976;78.0312366980967;45.13942459867182;8.518984052238617;143.08649055481098;172.96389350592148;129.51253393278955;10.524901946471337;-68.40585327148438;0;-80;18.167572021484375;-0.0000012228019248966364;0.7679999999999999;4.938271604938279;507;3201;9.632268632268632;0
5;67.99339104714414;85.90256100905529;44.86126546717589;10.931433127643237;268.0876456583448;553.2303837878455;74.5869222173857;205.3230258060446;-69.60832977294922;-0.000003814697265625;-80;17.207504272460938;-0.0000014508103213436432;2.816;4.240282685512365;4696;3356;2.3132450815475756;0
6;68.27286109289619;83.85445484341447;51.5801168383729;7.085179802549479;141.40904271577264;178.62296191256797;119.84837004395115;15.76230718518898;-69.79254913330078;-0.000003814697265625;-80;16.96270179748535;-0.0000012624708572922292;1.024;5.140186915887849;15;6841;108.88461538461539;0
7;66.99322783549563;81.08200345648703;45.32149779429933;7.298430117596308;145.89661530380067;180.93480328098977;122.20131896806922;16.165765650216336;-69.49468231201172;0;-80;17.146392822265625;-0.0000013991448685472563;1.024;4.347826086956506;377;3772;16.130165289256198;0
8;70.9613666548664;84.66091947032734;51.725047115977354;7.330088503870016;146.54647984571787;196.6857849545426;98.16986110179454;18.453576391736547;-70.25041198730469;0.000003814697265625;-80;16.62177085876465;-0.000001651729827538472;1.92;4.846938775510202;523;1929;10.622962962962964;0
9;69.65575922059134;80.05486998113145;47.58459397326085;6.842504200090619;141.87329378156042;173.17609663585142;120.37670702376424;13.080837902385168;-68.43244934082031;0;-80;18.347415924072266;-0.0000019777814056468025;1.4080000000000001;3.4843205574912837;356;5935;22.498977505112475;0
10;66.69905776845691;79.22504884621787;45.38379040966291;5.5040821524847825;131.87825107944545;496.13508186679144;84.04101121527269;69.90489701302229;-66.85588073730469;0.000003814697265625;-80;20.0623836517334;-0.0000015125054398036698;1.664;6.956521739130429;687;3802;13.064154786150713;0
11;68.14602269552564;84.03407050886133;53.51583018446888;6.622332160933685;139.32439988543044;184.7150464331714;112.93470603130562;16.157731025009795;-71.23249816894531;0.000003814697265625;-80;15.014534950256348;-0.0000015398103327805568;1.024;4.245283018867916;41;4833;105.1375;0
12;62.29753142113285;74.705469005636;47.64700611431824;5.985617709310363;145.8516420404151;157.57017901984895;132.57014867069927;8.40466264349079;-66.38225555419922;0;-80;20.684844970703125;-0.0000009530222448153326;0.384;5.154639175257662;221;6332;14.817073170731707;0
13;62.39417500891289;80.43975851609025;46.534058885044374;8.548053296601651;123.75779669298974;598.0214619851649;74.51376720079814;129.9635380062557;-69.93575286865234;0;-80;16.677711486816406;-0.0000010728006165401038;3.0720000000000005;4.807692307692323;5987;2053;1.930352637446459;0
14;64.29899924792636;79.43041937621027;49.86210735690139;7.591456621909851;144.6397332900638;587.3148712250326;74.96417415072972;155.32533439098873;-68.75748443603516;0;-80;18.00969123840332;-0.0000010781941184407663;0.7679999999999999;4.733727810650894;36;3420;24.12430426716141;0
15;58.29404731766651;78.6688405247069;44.19486584030253;9.55972783869031;202.68523529472282;287.7311601020627;143.5948763187308;44.568503434797236;-67.51927185058594;0.0000019073486328125;-80;19.22740936279297;-0.0000012114671006713806;0.512;2.7777777777778185;546;3078;4.186826347305389;0
16;60.549814906646226;73.53426274144809;52.98816345701992;6.081535683486938;152.39221941056365;171.99481723695342;131.7338617710817;11.345207997455942;-67.58936309814453;-0.0000019073486328125;-80;19.13064956665039;-0.0000012924157895116125;0.64;5.384615384615338;24;7612;68.94630872483222;0
17;65.14996744154467;80.22648699931337;52.48727392130455;7.714715364695581;147.8370633388483;186.15156895153103;110.69880530868045;19.766059487219625;-70.25175476074219;0;-80;15.729616165161133;-0.0000016429113348626694;1.1520000000000001;5.859374999999995;55;3767;17.689152233363718;0
18;70.40820699284882;83.42193425486009;48.702651005095134;5.989953047881955;141.20328185323163;326.92800089427124;96.51510134305057;60.31536126582425;-69.1883316040039;0;-80;17.483118057250977;-0.00000192887996180687;2.432;4.7808764940239215;470;3509;8.661457081029093;0
19;71.01918016509366;83.62083161450145;57.740612432874094;7.295697697741223;135.80339483598644;505.7675361009334;94.52129612296477;55.19342642474232;-68.1986083984375;0;-80;19.06731414794922;-0.000002129988490127218;2.3040000000000003;4.7817047817047795;1129;7667;6.474665113570181;0
20;68.70722644541343;84.4824857469004;48.35161298417393;10.939443181655221;136.99921722371215;590.8514729436793;74.96731804490166;137.27691306400715;-70.80349731445312;0;-80;15.925395965576172;-0.000001618376582606457;1.536;5.095541401273907;560;3134;5.235615079365079;0
21;69.33656955831373;85.52393029409019;45.768999294155044;10.53065980610739;342.00251711825416;575.7679097564751;74.68554947870908;181.7054605615826;-69.09699249267578;0;-80;18.018022537231445;-0.000001618095908993474;1.2800000000000002;5.2238805970149125;1445;1902;4.791149487317863;0
22;62.21564181198496;75.58973366779188;46.338432982777306;5.957284823004148;140.17583835242004;154.07407789228188;126.39931525566818;10.663329912908;-66.69918060302734;0;-80;20.491683959960938;-0.0000005630313704851874;0.256;4.918032786885136;45;4291;30.83116883116883;0
23;72.65256627831191;85.64710830116869;49.152324385028344;10.146137794273061;111.74337044719303;133.8840031271142;94.88921643392804;14.176507016254384;-70.2608413696289;-0.000003814697265625;-80;16.587127685546875;-0.0000022742993696321882;0.384;5.102040816326584;32;2165;21.462857142857143;0
24;68.81668464476945;85.59318335750959;46.85217838478892;10.857297159500275;114.24031461975332;540.0489919575945;77.2986524211313;76.75209526232172;-71.17472076416016;0;-80;15.590017318725586;-0.0000016592543084190609;1.1520000000000001;6.060606060606129;271;2049;8.01608187134503;0
25;69.83634543640963;87.10688997463834;48.89957985198272;11.511896297125949;178.92441269484033;572.0056421399972;111.16025691011299;67.98498943555695;-72.05803680419922;0;-80;14.194992065429688;-0.0000022049844505835047;2.048;4.137931034482737;1659;4394;2.31954242135367;0
26;69.00614287394568;84.93025942603852;46.918191738602204;9.93107017682887;401.31212541240495;570.0242060603878;74.58717683786098;132.90345068860626;-68.73051452636719;0;-80;18.159465789794922;-0.0000016345631976785183;1.664;6.916426512968245;1528;2770;4.233986435568952;0
27;64.52734775546703;84.14256050030312;49.53328402112109;9.519578957839235;186.9019891518463;573.1108482875682;102.97947594176547;109.89135327189226;-71.72522735595703;0;-80;14.21680736541748;-0.0000012634449490129255;1.4080000000000001;4.9469964664311235;923;3531;4.017046712419748;0
28;74.69997711247136;87.63562694845791;45.100692852279664;8.802094269559795;106.35540138464233;598.6837726844307;82.70153309474456;75.39096204723252;-68.69847869873047;0.000003814697265625;-80;18.55542755126953;-0.0000023637847610923836;1.536;5.111821086261989;1580;4882;7.087124878993223;0
29;69.22144198270881;81.93217093390194;47.23630407513155;6.154294672749282;97.70967595008456;118.34344887721122;85.79949675304869;8.543083717981279;-67.30623626708984;0;-80;19.793720245361328;-0.0000014986296344354413;1.792;4.918032786885289;755;3508;11.62473071951745;0
30;70.09768272514701;86.54679623789016;49.44219462235313;6.35012303168955;122.95527034813716;212.51410971490296;98.71245983226954;25.502601520439757;-69.39911651611328;0.000003814697265625;-80;17.069013595581055;-0.0000012469016538278072;1.92;4.75;1026;2355;7.502920870950611;0
31;68.214796232883;84.69273991033506;44.70244663970902;6.93282220377772;221.8258666190261;545.3951171010006;90.06578333483972;144.99788913017042;-70.61875915527344;0;-80;15.759797096252441;-0.0000011240508076082179;1.792;3.664921465968593;960;2946;10.453932584269664;0
