,Intensidy Mean,Intensidy Max,Intensidy Min,Intensity STD,F0 Mean,F0 Max,F0 Min,F0 STD,Spect Mean,Spect Max,Spect Min,Spect Std,Tempo
299,61.509195485177145,79.12662532373987,45.221770534996246,8.019229862876358,111.04577760444738,128.84791569209386,98.75493907636998,7.518259477001394,-70.13931274414062,0.0,-80.0,16.304412841796875,7.456140350876539
300,63.053024745026484,85.66382270596446,45.542078506994976,10.261837997002518,127.16306642699595,599.5919852905132,101.38618897288679,87.10979297823584,-71.98248291015625,0.0,-80.0,14.241743087768555,6.382978723404502
301,55.906091260869765,69.67199333434523,42.68140817582528,5.354121600631545,536.1502507269311,543.6859767516256,528.6145247022365,7.535726024694554,-60.730682373046875,0.0,-80.0,25.426856994628906,4.347826086956178
302,62.575201153182725,83.25772583957878,48.052769845880796,9.19026481130116,121.40968247038556,140.92533726268655,106.73722871988217,8.82233712361856,-70.50010681152344,-3.814697265625e-06,-80.0,16.03960418701172,6.694560669456424
303,62.02376191915121,79.69206441249332,47.17964114930324,8.875001346407926,113.14750752586127,131.29129953953694,102.46053161588219,6.020207391166831,-69.24112701416016,0.0,-80.0,17.65105438232422,6.726457399103084
304,64.54881371567801,83.53081184860906,46.77224186584168,10.64375333754962,110.40668571908361,120.24358584937049,96.59436782095874,5.053942551877678,-71.72117614746094,3.814697265625e-06,-80.0,14.909561157226562,6.751054852320986
305,61.24682807498438,77.51481810558127,48.05855079374794,7.940254172654109,114.8768978827479,125.97648767540068,107.31370906167656,4.424828266329208,-69.83319854736328,0.0,-80.0,16.75916290283203,7.305936073059178
306,64.46093535594254,82.23694725359442,39.73476641765961,9.195374448176981,122.20773627712599,399.7949291409662,97.99890904232831,32.35957345269336,-70.88916778564453,0.0,-80.0,15.645905494689941,6.7019400352732825
307,62.55542686755451,78.26339618079322,47.3718114617824,7.960035109169399,123.54166163452003,207.66410233350618,98.26605522945606,28.027563742841316,-68.7001953125,0.0,-80.0,18.347957611083984,6.521739130434267
308,64.39083586151395,82.52761740298155,45.755920855103234,8.721364794202819,117.9514319474415,142.28117074841526,98.73140585174441,10.555272378348693,-70.5291748046875,0.0,-80.0,16.093700408935547,6.315789473683909
309,64.06787291998793,80.96294141783434,46.297579447470945,10.48644126783193,113.75035482227412,134.75033831078463,99.32533465668621,8.561850001380988,-70.33824157714844,0.0,-80.0,16.561891555786133,7.380073800737908
310,65.51974420829947,84.45738502437652,46.80386279022039,9.265431209874752,119.68237121682064,185.229425869761,98.19506530113793,15.427697240021471,-71.5222396850586,0.0,-80.0,14.854866027832031,6.857142857142857
311,65.31744219447592,83.89631826646905,47.55954752704055,10.334268464339553,128.22495782353747,599.4915494332458,96.6171785150193,66.63690707408912,-71.43001556396484,-3.814697265625e-06,-80.0,15.14892864227295,6.200527704485547
312,67.39479956941305,85.60261250993332,50.072720773645194,10.146200109416213,122.33796128904757,490.69602382290583,97.00480453711756,41.848293578923546,-70.98957061767578,0.0,-80.0,15.774394035339355,6.03448275861987
313,67.12588305246969,83.53674806538152,47.78283336552377,10.73847748111825,126.65883933102553,178.79655592490482,107.56346140895393,12.919264134640446,-71.08687591552734,0.0,-80.0,15.837599754333496,6.953642384104955
314,62.86828192269064,81.5382200680037,46.94975447343428,8.547875493069442,163.48367549348887,596.2981831816079,76.88455768761214,97.42436163786472,-70.74051666259766,0.0,-80.0,15.780867576599121,6.5306122448960195
315,68.3428130861034,87.50404899772516,48.36972996294112,11.206453127893495,124.91765441525598,140.89739725452802,106.6029911888353,9.243657793373396,-70.98033905029297,0.0,-80.0,15.630743026733398,6.639004149377994
316,68.9724377419929,87.33192477608108,49.40297495034833,10.322301221681666,121.65998537974363,146.92622265713075,105.27632682709543,10.065536517448018,-71.30305480957031,0.0,-80.0,15.223294258117676,6.412478336221352
317,65.24645158235491,84.85530576684242,49.0337548162595,10.594786106487161,124.54454442983884,140.1818683036512,105.02120335094978,8.952030361202013,-71.21588897705078,0.0,-80.0,15.126588821411133,6.896551724138797
318,69.51000699598589,86.40567454111199,48.40016379916972,10.315064459364953,119.74146169322657,152.9908353608615,103.21909357264437,11.226769946924357,-71.08294677734375,0.0,-80.0,15.57254409790039,7.097791798107092
319,67.56389449003241,85.7136223860615,48.88710627136117,9.416661336773211,151.93361798860715,567.7417616720669,97.87641856776669,117.6177604662217,-70.41078186035156,3.814697265625e-06,-80.0,16.20492172241211,8.163265306121035
320,65.2793478621931,84.0944497304614,49.74942399826937,10.126110768456435,141.21811016400835,578.9084064732298,105.29003197361882,94.07223913422966,-70.73247528076172,0.0,-80.0,15.942619323730469,6.369426751589848
321,67.93871373537894,86.11053553561597,41.827502178978406,10.621993373851776,118.77014357092416,142.642032586001,108.31244075040051,7.1866495719244705,-70.51811218261719,3.814697265625e-06,-80.0,16.31621742248535,6.542056074766281
322,66.89847866820844,85.08860219509971,47.38517525744481,11.144841265987091,119.96402958910784,210.73521279899234,104.3681970946619,11.777936750850767,-71.19733428955078,0.0,-80.0,15.434151649475098,6.177606177608
